O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.1.c,Initiative,Importance,3.5
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.2.b,Leadership,Importance,3.36
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.3.a,Cooperation,Importance,3.86
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.3.b,Concern for Others,Importance,3.69
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.3.c,Social Orientation,Importance,2.8
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.4.a,Self-Control,Importance,3.59
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.39
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.67
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.5.a,Dependability,Importance,4.35
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.5.b,Attention to Detail,Importance,4.37
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.5.c,Integrity,Importance,3.8
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.6,Independence,Importance,3.65
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.7.a,Innovation,Importance,3.12
51-8099.01,Biofuels Processing Technicians,Work Styles,1.C.7.b,Analytical Thinking,Importance,3.65
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.1.a,Achievement/Effort,Importance,3.53
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.1.b,Persistence,Importance,3.91
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.1.c,Initiative,Importance,3.92
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.2.b,Leadership,Importance,3.77
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.3.a,Cooperation,Importance,4.29
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.3.b,Concern for Others,Importance,3.88
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.3.c,Social Orientation,Importance,3.41
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.4.a,Self-Control,Importance,3.71
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.4.b,Stress Tolerance,Importance,3.94
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.96
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.5.a,Dependability,Importance,4.31
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.5.b,Attention to Detail,Importance,4.36
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.5.c,Integrity,Importance,4.26
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.6,Independence,Importance,3.79
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.7.a,Innovation,Importance,3.23
51-9011.00,Chemical Equipment Operators and Tenders,Work Styles,1.C.7.b,Analytical Thinking,Importance,3.76
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.39
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.32
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.1.c,Initiative,Importance,3.45
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.2.b,Leadership,Importance,3.26
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,3.73
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,3.25
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,3.15
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,4.0
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.51
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.66
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.5.a,Dependability,Importance,4.1
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.5.b,Attention to Detail,Importance,3.87
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.5.c,Integrity,Importance,3.25
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.6,Independence,Importance,3.76
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.7.a,Innovation,Importance,3.0
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Work Styles,1.C.7.b,Analytical Thinking,Importance,3.42
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.53
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.65
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.c,Initiative,Importance,3.79
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.2.b,Leadership,Importance,3.45
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,4.16
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,3.78
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,3.01
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,3.74
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.41
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.47
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.a,Dependability,Importance,4.35
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.b,Attention to Detail,Importance,4.33
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.c,Integrity,Importance,3.61
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.6,Independence,Importance,3.64
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.7.a,Innovation,Importance,3.14
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Work Styles,1.C.7.b,Analytical Thinking,Importance,3.35
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.26
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.1.b,Persistence,Importance,3.37
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.1.c,Initiative,Importance,3.4
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.2.b,Leadership,Importance,3.29
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.3.a,Cooperation,Importance,3.54
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.3.b,Concern for Others,Importance,3.3
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.3.c,Social Orientation,Importance,2.52
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.4.a,Self-Control,Importance,3.65
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.74
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.73
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.5.a,Dependability,Importance,4.35
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.5.b,Attention to Detail,Importance,4.5
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.5.c,Integrity,Importance,4.16
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.6,Independence,Importance,3.87
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.7.a,Innovation,Importance,3.35
51-9022.00,"Grinding and Polishing Workers, Hand",Work Styles,1.C.7.b,Analytical Thinking,Importance,3.36
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.57
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.51
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.1.c,Initiative,Importance,3.65
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.2.b,Leadership,Importance,2.96
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,3.29
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,2.95
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,2.68
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,3.37
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.09
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.51
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.5.a,Dependability,Importance,4.0
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.5.b,Attention to Detail,Importance,4.07
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.5.c,Integrity,Importance,3.86
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.6,Independence,Importance,3.21
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.7.a,Innovation,Importance,2.4
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Work Styles,1.C.7.b,Analytical Thinking,Importance,2.8
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.31
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.1.b,Persistence,Importance,3.23
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.1.c,Initiative,Importance,3.05
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.2.b,Leadership,Importance,2.39
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.3.a,Cooperation,Importance,3.67
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.3.b,Concern for Others,Importance,2.74
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.3.c,Social Orientation,Importance,2.57
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.4.a,Self-Control,Importance,3.22
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.4.b,Stress Tolerance,Importance,2.62
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.1
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.5.a,Dependability,Importance,4.09
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.5.b,Attention to Detail,Importance,4.31
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.5.c,Integrity,Importance,3.67
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.6,Independence,Importance,3.3
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.7.a,Innovation,Importance,2.16
51-9031.00,"Cutters and Trimmers, Hand",Work Styles,1.C.7.b,Analytical Thinking,Importance,2.35
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.38
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.37
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.1.c,Initiative,Importance,3.53
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.2.b,Leadership,Importance,3.07
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,3.63
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,3.42
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,2.86
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,3.71
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.24
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.67
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.a,Dependability,Importance,4.25
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.b,Attention to Detail,Importance,4.01
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.5.c,Integrity,Importance,3.51
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.6,Independence,Importance,3.49
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.7.a,Innovation,Importance,2.78
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Work Styles,1.C.7.b,Analytical Thinking,Importance,2.88
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.84
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.85
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.1.c,Initiative,Importance,4.0
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.2.b,Leadership,Importance,3.69
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,4.01
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,3.75
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,3.76
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,3.91
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.83
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.86
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.5.a,Dependability,Importance,4.24
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.5.b,Attention to Detail,Importance,4.3
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.5.c,Integrity,Importance,3.86
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.6,Independence,Importance,3.86
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.7.a,Innovation,Importance,3.55
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Work Styles,1.C.7.b,Analytical Thinking,Importance,3.37
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.1.a,Achievement/Effort,Importance,3.49
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.1.b,Persistence,Importance,3.39
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.1.c,Initiative,Importance,3.68
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.2.b,Leadership,Importance,3.35
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.3.a,Cooperation,Importance,3.58
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.3.b,Concern for Others,Importance,3.48
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.3.c,Social Orientation,Importance,2.95
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.4.a,Self-Control,Importance,3.81
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.4.b,Stress Tolerance,Importance,3.68
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Work Styles,1.C.4.c,Adaptability/Flexibility,Importance,3.43
